Date,Open,High,Low,Close,Adj Close,Volume
2017-05-24,1261.219971,1285.000000,1261.219971,1278.900024,1200.694214,274382
2017-05-25,1286.000000,1316.500000,1283.780029,1309.969971,1229.864258,790938
2017-05-26,1312.000000,1318.000000,1285.530029,1289.650024,1210.786865,693932
2017-05-29,1289.500000,1297.930054,1281.150024,1285.750000,1207.125122,100132
2017-05-30,1286.430054,1287.500000,1262.800049,1275.849976,1197.830688,97588
2017-05-31,1265.500000,1285.780029,1264.530029,1272.180054,1194.385254,100232
2017-06-01,1265.000000,1281.099976,1265.000000,1275.430054,1197.436523,94288
2017-06-02,1271.119995,1294.500000,1271.119995,1280.930054,1202.599976,83936
2017-06-05,1282.500000,1310.000000,1280.000000,1300.530029,1221.001343,144418
2017-06-06,1322.000000,1353.699951,1315.000000,1347.699951,1265.287231,307384
2017-06-07,1350.000000,1350.000000,1290.500000,1307.680054,1227.714355,390798
2017-06-08,1305.000000,1305.000000,1258.849976,1260.750000,1183.654053,362406
2017-06-09,1258.000000,1272.750000,1244.500000,1255.119995,1178.368286,205784
2017-06-12,1250.000000,1257.000000,1236.199951,1244.949951,1168.820313,1674392
2017-06-13,1233.119995,1241.219971,1225.000000,1226.699951,1177.700806,116034
2017-06-14,1225.030029,1238.500000,1225.030029,1235.400024,1186.053223,127556
2017-06-15,1232.530029,1234.969971,1203.030029,1205.550049,1157.395508,155360
2017-06-16,1205.550049,1217.449951,1194.750000,1198.719971,1150.838379,145620
2017-06-19,1204.250000,1221.430054,1203.280029,1215.949951,1167.380127,96256
2017-06-20,1214.969971,1222.500000,1191.550049,1220.750000,1171.988647,78890
2017-06-21,1220.500000,1220.500000,1199.000000,1203.030029,1154.976318,92260
2017-06-22,1205.000000,1215.050049,1194.449951,1197.880005,1150.032104,115518
2017-06-23,1201.500000,1206.500000,1176.500000,1180.319946,1133.173340,93466
2017-06-27,1179.380005,1193.180054,1167.500000,1172.949951,1126.097900,95596
2017-06-28,1172.500000,1179.150024,1167.569946,1175.599976,1128.641968,82848
2017-06-29,1176.500000,1185.400024,1162.500000,1167.319946,1120.692505,80968
2017-06-30,1165.000000,1188.930054,1163.000000,1182.180054,1134.959229,109472
2017-07-03,1182.000000,1191.469971,1172.750000,1186.699951,1139.298462,72366
2017-07-04,1186.699951,1190.699951,1175.550049,1182.000000,1134.786377,56178
2017-07-05,1182.000000,1182.000000,1173.150024,1178.880005,1131.790771,41572
2017-07-06,1175.030029,1180.650024,1170.000000,1172.400024,1125.569824,62268
2017-07-07,1177.300049,1178.000000,1162.500000,1166.099976,1119.521362,109818
2017-07-10,1166.500000,1226.000000,1166.500000,1220.430054,1171.681274,1350732
2017-07-11,1219.400024,1256.699951,1213.430054,1235.949951,1186.581299,289626
2017-07-12,1243.969971,1244.000000,1215.650024,1219.550049,1170.836304,91514
2017-07-13,1224.949951,1235.500000,1213.550049,1222.030029,1173.217163,136914
2017-07-14,1194.500000,1211.319946,1188.050049,1199.400024,1151.491211,420104
2017-07-17,1200.000000,1210.319946,1192.000000,1197.849976,1150.003174,69136
2017-07-18,1198.500000,1220.000000,1198.500000,1202.619995,1154.582764,177068
2017-07-19,1209.000000,1228.949951,1208.650024,1225.219971,1176.279907,83796
2017-07-20,1225.000000,1228.699951,1215.500000,1222.599976,1173.764526,46184
2017-07-21,1222.599976,1249.500000,1219.900024,1245.449951,1195.701660,87094
2017-07-24,1240.000000,1269.599976,1239.949951,1266.319946,1222.609985,115188
2017-07-25,1265.000000,1290.000000,1258.849976,1285.319946,1240.953979,103052
2017-07-26,1277.500000,1286.500000,1273.500000,1277.400024,1233.307373,75250
2017-07-27,1275.000000,1291.849976,1234.530029,1242.180054,1199.303223,119976
2017-07-28,1239.699951,1244.280029,1221.930054,1241.380005,1198.530640,85060
2017-07-31,1235.000000,1258.000000,1232.449951,1247.030029,1203.985718,84854
2017-08-01,1247.030029,1259.449951,1244.150024,1249.969971,1206.824097,52056
2017-08-02,1249.500000,1250.930054,1229.000000,1233.680054,1191.096558,42532
2017-08-03,1239.500000,1250.719971,1236.000000,1244.780029,1201.813354,907188
2017-08-04,1245.000000,1264.000000,1243.719971,1261.380005,1217.840332,58680
2017-08-07,1261.000000,1261.380005,1242.000000,1252.300049,1209.073730,62024
2017-08-08,1262.500000,1263.000000,1243.000000,1248.900024,1205.791260,41584
2017-08-09,1247.969971,1260.719971,1247.550049,1250.969971,1207.789673,36890
2017-08-10,1249.199951,1260.000000,1243.250000,1255.619995,1212.279297,47260
2017-08-11,1257.000000,1266.650024,1242.500000,1247.000000,1203.956909,76946
2017-08-14,1250.500000,1252.800049,1230.030029,1234.569946,1191.955688,28980
2017-08-16,1248.500000,1273.500000,1233.430054,1245.530029,1202.537476,72664
2017-08-17,1250.000000,1250.000000,1231.000000,1240.069946,1197.265991,43284
2017-08-18,1237.500000,1273.219971,1235.469971,1256.430054,1213.061157,283874
2017-08-21,1256.430054,1271.000000,1247.500000,1260.699951,1217.183716,71410
2017-08-22,1259.949951,1269.000000,1245.500000,1248.030029,1204.951172,36044
2017-08-23,1250.000000,1260.000000,1237.819946,1246.500000,1203.473999,25540
2017-08-24,1237.650024,1257.500000,1237.650024,1247.650024,1204.584351,27694
2017-08-28,1248.000000,1250.969971,1232.000000,1242.930054,1200.027344,42866
2017-08-29,1242.930054,1246.949951,1233.000000,1237.469971,1194.755737,35542
2017-08-30,1243.750000,1245.719971,1230.500000,1243.380005,1200.461792,39944
2017-08-31,1246.000000,1250.000000,1234.000000,1248.380005,1205.289185,456558
2017-09-01,1237.500000,1238.500000,1220.000000,1231.599976,1189.088257,77234
2017-09-04,1228.219971,1231.380005,1220.099976,1228.900024,1186.481445,125536
2017-09-05,1228.900024,1241.250000,1220.000000,1238.819946,1196.058960,55212
2017-09-06,1235.000000,1237.469971,1226.000000,1228.219971,1185.825073,28764
2017-09-07,1228.000000,1233.500000,1226.180054,1229.469971,1187.031860,37994
2017-09-08,1231.500000,1237.500000,1226.969971,1235.069946,1192.438477,56132
2017-09-11,1237.000000,1240.280029,1228.099976,1231.780029,1189.262085,99420
2017-09-12,1232.500000,1247.219971,1228.500000,1243.400024,1200.480957,52032
2017-09-13,1250.000000,1264.030029,1237.680054,1244.050049,1201.108643,125994
2017-09-14,1245.000000,1248.719971,1236.500000,1242.530029,1199.640991,70868
2017-09-15,1246.000000,1257.219971,1243.800049,1249.280029,1206.158081,96160
2017-09-18,1253.500000,1258.449951,1245.550049,1249.530029,1206.399414,44660
2017-09-19,1249.530029,1251.680054,1246.250000,1249.150024,1206.032471,26636
2017-09-20,1249.150024,1252.500000,1239.030029,1246.199951,1203.184326,35934
2017-09-21,1243.750000,1269.849976,1239.969971,1262.930054,1219.336792,59748
2017-09-22,1262.500000,1262.949951,1247.599976,1251.180054,1207.992554,50996
2017-09-25,1264.400024,1266.500000,1247.500000,1254.099976,1210.811523,86234
2017-09-26,1254.099976,1263.000000,1234.000000,1237.449951,1194.736206,124206
2017-09-27,1245.000000,1253.969971,1237.050049,1245.069946,1202.093384,662114
2017-09-28,1247.500000,1255.530029,1226.430054,1239.219971,1196.445190,215700
2017-09-29,1239.219971,1241.719971,1210.319946,1218.500000,1176.440308,190728
2017-10-03,1217.500000,1227.719971,1214.000000,1223.530029,1181.296997,332914
2017-10-04,1235.000000,1235.000000,1214.500000,1221.280029,1179.124390,264880
2017-10-05,1221.000000,1221.280029,1212.500000,1215.069946,1173.128906,224568
2017-10-06,1214.000000,1227.030029,1213.800049,1222.569946,1180.369995,48416
2017-10-09,1224.000000,1233.500000,1221.300049,1226.280029,1183.952026,40918
2017-10-10,1230.000000,1235.300049,1226.050049,1229.780029,1187.331177,288744
2017-10-11,1230.000000,1256.680054,1228.849976,1250.250000,1207.094604,254368
2017-10-12,1250.530029,1277.500000,1250.530029,1274.280029,1230.295044,373754
2017-10-13,1274.949951,1302.800049,1262.500000,1278.380005,1234.253662,187026
2017-10-16,1278.380005,1295.000000,1278.000000,1292.550049,1247.934448,85992
2017-10-17,1293.000000,1306.469971,1290.550049,1297.500000,1252.713623,62332
2017-10-18,1295.000000,1305.949951,1290.000000,1294.530029,1249.845947,32266
2017-10-19,1294.530029,1297.469971,1285.430054,1290.469971,1245.926147,10286
2017-10-23,1290.500000,1312.530029,1277.500000,1292.969971,1248.339966,182860
2017-10-24,1305.000000,1309.500000,1285.219971,1290.300049,1245.762207,29186
2017-10-25,1291.000000,1305.500000,1279.380005,1280.880005,1243.412842,26314
2017-10-26,1280.000000,1283.199951,1262.800049,1271.500000,1234.307495,47864
2017-10-27,1272.500000,1295.000000,1267.199951,1289.599976,1251.877808,59322
2017-10-30,1290.000000,1309.000000,1290.000000,1306.500000,1268.283569,85514
2017-10-31,1297.530029,1317.449951,1297.530029,1308.150024,1269.885376,71600
2017-11-01,1311.000000,1311.000000,1290.550049,1301.250000,1263.187256,50706
2017-11-02,1293.250000,1335.000000,1293.250000,1312.900024,1274.496338,80876
2017-11-03,1315.000000,1317.500000,1302.119995,1306.349976,1268.137817,35902
2017-11-06,1305.000000,1336.469971,1305.000000,1333.500000,1294.493652,74320
2017-11-07,1335.500000,1371.800049,1334.000000,1354.180054,1314.568848,232088
2017-11-08,1364.000000,1376.550049,1359.819946,1365.219971,1325.285767,61182
2017-11-09,1375.000000,1375.000000,1356.780029,1366.930054,1326.946045,62778
2017-11-10,1358.500000,1364.969971,1347.750000,1351.650024,1312.112671,18128
2017-11-13,1351.500000,1387.000000,1350.000000,1379.449951,1339.099609,134728
2017-11-14,1379.000000,1379.000000,1353.280029,1358.380005,1318.645996,59444
2017-11-15,1357.500000,1374.969971,1351.400024,1353.069946,1313.491455,49182
2017-11-16,1353.500000,1380.500000,1345.000000,1373.300049,1333.129639,132358
2017-11-17,1379.500000,1379.500000,1353.000000,1355.050049,1315.413452,30136
2017-11-20,1359.050049,1362.819946,1348.469971,1352.319946,1312.763306,48444
2017-11-21,1352.380005,1352.380005,1335.000000,1338.319946,1299.172607,32314
2017-11-22,1335.000000,1354.699951,1335.000000,1341.599976,1302.356812,147484
2017-11-23,1342.050049,1347.119995,1336.319946,1341.380005,1302.143066,33170
2017-11-24,1337.000000,1353.000000,1337.000000,1344.380005,1305.055420,42346
2017-11-27,1338.500000,1345.699951,1332.599976,1343.530029,1304.230469,35470
2017-11-28,1343.500000,1348.750000,1336.119995,1342.449951,1303.181885,164746
2017-11-29,1339.900024,1346.150024,1325.500000,1329.280029,1290.397217,27624
2017-11-30,1329.000000,1334.280029,1312.500000,1317.119995,1278.592773,36504
2017-12-01,1318.500000,1334.469971,1312.500000,1315.280029,1276.806641,48620
2017-12-04,1313.500000,1329.300049,1301.849976,1316.680054,1278.165771,35034
2017-12-05,1310.000000,1324.500000,1310.000000,1316.900024,1278.379272,23444
2017-12-06,2635.000000,2640.000000,2615.000000,2630.000000,2553.069824,19420
2017-12-07,1315.719971,1322.280029,1307.530029,1308.819946,1270.535645,34668
2017-12-08,1308.500000,1322.000000,1297.530029,1300.500000,1262.458984,38394
2017-12-11,1302.500000,1333.500000,1302.500000,1328.000000,1289.154663,33814
2017-12-12,1328.030029,1329.550049,1302.550049,1307.069946,1268.836914,63784
2017-12-13,1297.550049,1323.780029,1297.550049,1313.650024,1275.224365,55852
2017-12-14,1310.119995,1315.000000,1265.500000,1279.280029,1241.859741,113418
2017-12-15,1280.000000,1293.650024,1270.180054,1273.930054,1236.666382,70532
2017-12-18,1266.500000,1292.599976,1248.449951,1288.500000,1250.810059,88078
2017-12-19,1285.000000,1298.699951,1283.750000,1287.530029,1249.868286,52882
2017-12-20,1285.000000,1296.000000,1270.000000,1294.000000,1256.149292,313914
2017-12-21,1295.000000,1303.449951,1278.349976,1297.050049,1259.109985,34050
2017-12-22,1300.000000,1329.949951,1295.000000,1319.900024,1281.291626,181640
2017-12-26,1337.530029,1344.000000,1317.500000,1321.400024,1282.747681,133142
2017-12-27,1318.050049,1328.969971,1305.530029,1310.530029,1272.195679,31994
2017-12-28,1301.500000,1325.000000,1300.599976,1314.430054,1275.981689,64402
2017-12-29,1307.500000,1355.849976,1307.500000,1350.199951,1310.705322,187112
2018-01-01,1344.900024,1346.250000,1321.430054,1327.319946,1288.494507,72202
2018-01-02,1321.469971,1338.719971,1311.349976,1316.880005,1278.359863,45568
2018-01-03,1317.000000,1332.030029,1315.069946,1317.599976,1279.058716,40080
2018-01-04,1330.000000,1330.000000,1320.199951,1324.900024,1286.145264,29218
2018-01-05,1325.500000,1347.000000,1325.500000,1342.219971,1302.958862,98284
2018-01-08,1347.500000,1360.680054,1340.719971,1353.880005,1314.277588,56746
2018-01-09,1355.000000,1361.650024,1339.449951,1354.219971,1314.607544,83554
2018-01-10,1356.000000,1408.000000,1348.719971,1403.550049,1362.494751,196244
2018-01-11,1403.599976,1410.000000,1390.949951,1394.199951,1353.418091,140630
2018-01-12,1406.500000,1406.500000,1372.000000,1386.449951,1345.894775,171892
2018-01-15,1395.000000,1401.530029,1368.069946,1373.599976,1333.420776,64996
2018-01-16,1374.099976,1430.000000,1374.099976,1425.430054,1383.734619,277772
2018-01-17,1428.550049,1462.500000,1428.500000,1444.719971,1402.460571,305872
2018-01-18,1447.500000,1462.500000,1433.300049,1455.050049,1412.488525,105898
2018-01-19,1460.000000,1489.500000,1451.530029,1477.380005,1434.165039,109434
2018-01-22,1478.000000,1565.000000,1462.000000,1556.569946,1518.232056,443890
2018-01-23,1557.500000,1568.880005,1546.300049,1551.550049,1513.335938,614352
2018-01-24,1550.000000,1627.400024,1540.000000,1587.300049,1548.205322,762348
2018-01-25,1590.000000,1590.500000,1540.000000,1558.930054,1520.534058,174444
2018-01-29,1559.030029,1612.000000,1559.000000,1597.550049,1558.202881,159372
2018-01-30,1559.500000,1599.619995,1559.500000,1576.849976,1538.012573,88726
2018-01-31,1565.500000,1573.550049,1550.500000,1555.880005,1517.559082,301576
2018-02-01,1560.000000,1594.500000,1545.780029,1569.449951,1530.794800,127464
2018-02-02,1557.500000,1595.000000,1552.819946,1574.569946,1535.788818,510204
2018-02-05,1555.500000,1592.949951,1539.180054,1553.250000,1514.994019,462518
2018-02-06,1515.000000,1538.930054,1492.900024,1497.680054,1460.792725,1039270
2018-02-07,1507.500000,1522.000000,1475.000000,1477.680054,1441.285278,251898
2018-02-08,1485.500000,1513.380005,1478.599976,1483.119995,1446.591187,2542808
2018-02-09,1480.000000,1495.880005,1450.000000,1486.150024,1449.546753,118202
2018-02-12,1504.000000,1509.000000,1478.000000,1483.949951,1447.400879,2393374
2018-02-14,1482.500000,1487.000000,1447.119995,1455.219971,1419.378540,111846
2018-02-15,1464.500000,1471.250000,1453.300049,1462.880005,1426.849854,101492
2018-02-16,1462.500000,1499.500000,1462.000000,1468.599976,1432.428833,608620
2018-02-19,1470.000000,1476.219971,1449.199951,1462.280029,1426.264648,167344
2018-02-20,1465.000000,1491.719971,1464.550049,1472.530029,1436.261963,82030
2018-02-21,1480.500000,1530.000000,1480.500000,1521.530029,1484.055176,249970
2018-02-22,1522.500000,1538.969971,1511.280029,1520.199951,1482.758057,149406
2018-02-23,1521.000000,1550.000000,1498.030029,1538.449951,1500.558472,593338
2018-02-26,1539.050049,1542.380005,1513.500000,1517.619995,1480.241455,99870
2018-02-27,1524.969971,1538.900024,1517.500000,1521.619995,1484.143066,95542
2018-02-28,1520.000000,1531.180054,1511.680054,1519.119995,1481.704712,202686
2018-03-01,1520.500000,1530.000000,1510.969971,1518.550049,1481.148682,56560
2018-03-05,1534.500000,1556.219971,1518.030029,1552.150024,1513.921265,221630
2018-03-06,1566.500000,1566.500000,1515.319946,1524.900024,1487.342163,98618
2018-03-07,1527.500000,1544.880005,1512.119995,1514.619995,1477.315430,162102
2018-03-08,1530.000000,1530.000000,1491.949951,1500.750000,1463.787109,113716
2018-03-09,1507.000000,1529.969971,1489.280029,1517.250000,1479.880737,210212
2018-03-12,1517.500000,1540.000000,1517.500000,1525.930054,1488.346924,142190
2018-03-13,1464.000000,1464.500000,1442.050049,1446.219971,1410.599854,4395838
2018-03-14,1448.000000,1462.500000,1437.530029,1443.050049,1407.508179,271416
2018-03-15,1445.569946,1451.199951,1428.819946,1434.569946,1399.236938,325626
2018-03-16,1434.380005,1435.000000,1402.500000,1412.750000,1377.954468,262176
2018-03-19,1420.349976,1422.500000,1410.030029,1414.430054,1379.593140,222384
2018-03-20,1413.719971,1435.000000,1410.349976,1429.569946,1394.360107,107408
2018-03-21,1430.119995,1441.000000,1422.500000,1427.300049,1392.146118,199524
2018-03-22,1428.000000,1435.000000,1412.500000,1414.969971,1380.119751,97270
2018-03-23,1403.349976,1415.500000,1400.000000,1408.219971,1373.536011,193700
2018-03-26,1408.349976,1411.449951,1391.150024,1406.530029,1371.887695,296360
2018-03-27,1410.050049,1434.500000,1410.050049,1420.930054,1385.933105,75910
2018-03-28,1419.500000,1437.000000,1413.780029,1424.650024,1389.561401,164114
2018-04-02,1422.500000,1455.000000,1422.500000,1451.449951,1415.701294,101468
2018-04-03,1450.000000,1463.569946,1446.500000,1454.050049,1418.237427,68598
2018-04-04,1461.500000,1466.650024,1445.969971,1453.530029,1417.729980,75234
2018-04-05,1457.780029,1481.000000,1457.780029,1478.569946,1442.153320,130186
2018-04-06,1470.500000,1480.680054,1463.500000,1474.849976,1438.524902,42414
2018-04-09,1475.000000,1481.500000,1457.500000,1460.569946,1424.596558,46454
2018-04-10,1469.500000,1477.930054,1462.550049,1465.930054,1429.824707,59978
2018-04-11,1475.000000,1513.449951,1473.599976,1507.750000,1470.614624,184910
2018-04-12,1507.750000,1575.000000,1505.069946,1568.650024,1530.014648,1843550
2018-04-13,1574.500000,1619.000000,1565.550049,1575.500000,1536.695923,283872
2018-04-16,1566.000000,1599.500000,1554.030029,1592.400024,1553.179688,235726
2018-04-17,1595.000000,1595.000000,1574.650024,1582.949951,1543.962524,92720
2018-04-18,1586.469971,1594.900024,1573.650024,1579.750000,1540.841309,104790
2018-04-19,1587.500000,1607.500000,1583.150024,1595.319946,1556.027832,204144
2018-04-20,1625.099976,1710.619995,1622.500000,1703.199951,1661.250854,1543910
2018-04-23,1714.500000,1778.500000,1700.000000,1707.599976,1665.542236,1011632
2018-04-24,1706.469971,1721.750000,1672.949951,1692.819946,1651.126343,390992
2018-04-25,1692.500000,1740.750000,1683.000000,1733.949951,1691.243286,443866
2018-04-26,1735.500000,1780.000000,1734.500000,1770.180054,1726.581055,301996
2018-04-27,1770.000000,1771.569946,1724.650024,1727.400024,1684.854858,214912
2018-04-30,1727.500000,1773.500000,1719.099976,1765.699951,1722.211426,184786
2018-05-02,1766.500000,1780.000000,1737.800049,1748.900024,1705.825317,129712
2018-05-03,1751.000000,1763.930054,1737.500000,1741.319946,1698.431763,145044
2018-05-04,1741.000000,1752.000000,1735.650024,1740.430054,1697.563721,93992
2018-05-07,1741.119995,1745.000000,1710.050049,1713.849976,1671.638428,126844
2018-05-08,1716.000000,1743.969971,1699.430054,1720.530029,1678.154053,202564
2018-05-09,1724.500000,1747.219971,1721.500000,1744.530029,1701.562744,99586
2018-05-10,1745.500000,1754.719971,1723.000000,1726.380005,1683.859863,123642
2018-05-11,1727.500000,1743.750000,1723.199951,1730.300049,1687.683472,70336
2018-05-14,1732.000000,1739.930054,1708.000000,1718.380005,1676.057007,603792
2018-05-15,1727.000000,1747.250000,1718.449951,1741.219971,1698.334351,79148
2018-05-16,1740.000000,1754.969971,1737.500000,1747.780029,1704.732788,58254
2018-05-17,1757.930054,1764.900024,1737.500000,1746.349976,1703.338135,96268
2018-05-18,1744.930054,1759.000000,1731.250000,1751.180054,1708.049072,52170
2018-05-21,1760.000000,1795.930054,1755.000000,1778.969971,1735.154541,136672
2018-05-22,1779.000000,1787.500000,1747.500000,1754.030029,1710.828857,103528
2018-05-23,1764.000000,1772.469971,1741.400024,1748.530029,1705.464355,90694
2018-05-24,1750.000000,1807.500000,1750.000000,1802.400024,1758.007446,192390
2018-05-25,1809.500000,1837.000000,1786.400024,1794.719971,1750.516479,169150
2018-05-28,1800.550049,1809.000000,1744.000000,1751.900024,1708.751221,263160
2018-05-29,1756.000000,1774.750000,1745.550049,1761.349976,1717.968628,205762
2018-05-30,1760.000000,1766.250000,1742.300049,1758.880005,1715.559326,154570
2018-05-31,1742.300049,1758.699951,1726.099976,1744.800049,1715.972534,156722
2018-06-01,1758.000000,1760.000000,1719.000000,1732.250000,1703.629883,117215
2018-06-04,1751.699951,1752.000000,1712.900024,1744.550049,1715.726563,242609
2018-06-05,1745.000000,1752.599976,1713.449951,1721.199951,1692.762207,104701
2018-06-06,1724.699951,1735.300049,1716.300049,1727.250000,1698.712402,383083
2018-06-07,1725.400024,1748.500000,1725.400024,1734.599976,1705.940918,118908
2018-06-08,1736.000000,1757.500000,1736.000000,1748.199951,1719.316284,402906
2018-06-11,1747.000000,1763.449951,1742.800049,1750.599976,1721.676514,58160
2018-06-12,1756.000000,1784.949951,1753.500000,1781.000000,1751.574341,152861
2018-06-13,1815.000000,1832.000000,1800.000000,1824.199951,1794.060425,353957
2018-06-14,1839.000000,1840.000000,1785.000000,1792.250000,1762.638428,313381
2018-06-15,1801.000000,1849.000000,1791.000000,1841.449951,1811.025513,765529
2018-06-18,1869.000000,1870.699951,1825.500000,1830.699951,1800.453125,522045
2018-06-19,1822.650024,1839.599976,1822.000000,1825.849976,1795.683228,721683
2018-06-20,1833.000000,1836.599976,1823.000000,1826.300049,1796.126099,204010
2018-06-21,1830.000000,1834.000000,1818.000000,1819.849976,1789.782471,184984
2018-06-22,1828.800049,1829.000000,1803.250000,1811.800049,1781.865601,200191
2018-06-25,1812.000000,1824.000000,1809.000000,1820.449951,1790.372437,215085
2018-06-26,1821.000000,1862.000000,1821.000000,1852.699951,1822.089722,1065791
2018-06-27,1859.800049,1886.199951,1852.000000,1859.800049,1829.072510,474432
2018-06-28,1865.000000,1872.000000,1830.150024,1847.300049,1816.779053,333642
2018-06-29,1846.000000,1868.000000,1843.000000,1847.199951,1816.680420,229631
2018-07-02,1829.949951,1859.949951,1829.949951,1855.599976,1824.941650,151420
2018-07-03,1859.949951,1880.000000,1858.000000,1875.900024,1844.906616,163967
2018-07-04,1879.000000,1880.000000,1860.099976,1869.650024,1838.759644,138775
2018-07-05,1875.199951,1887.000000,1864.000000,1881.699951,1850.610474,110452
2018-07-06,1882.800049,1920.300049,1880.000000,1913.300049,1881.688477,211358
2018-07-09,1927.949951,1930.000000,1882.000000,1887.650024,1856.462402,374551
2018-07-10,1895.199951,1900.000000,1872.599976,1877.000000,1845.988281,433180
2018-07-11,1900.000000,1995.000000,1894.000000,1979.599976,1946.893066,1157363
2018-07-12,1984.000000,1992.000000,1961.500000,1971.000000,1938.435059,602500
2018-07-13,1975.000000,1998.000000,1975.000000,1981.250000,1948.515869,975624
2018-07-16,1985.050049,1996.000000,1978.400024,1988.800049,1955.941162,112080
2018-07-17,1988.000000,2005.449951,1982.000000,1997.849976,1968.801270,117890
2018-07-18,2005.500000,2009.900024,1993.000000,1997.300049,1968.259277,78031
2018-07-19,1999.000000,2009.949951,1970.550049,1981.449951,1952.639648,83227
2018-07-20,1983.050049,2000.000000,1983.000000,1995.949951,1966.928711,62274
2018-07-23,2000.000000,2008.849976,1991.199951,2005.050049,1975.896606,86334
2018-07-24,2009.050049,2012.000000,1987.000000,1996.849976,1967.815674,59826
2018-07-25,2000.150024,2003.000000,1971.000000,1979.400024,1950.619629,91325
2018-07-26,1975.000000,1985.050049,1955.550049,1963.300049,1934.753662,83737
2018-07-27,1965.000000,1966.800049,1940.000000,1943.099976,1914.847168,132170
2018-07-30,1948.550049,1955.300049,1935.000000,1944.949951,1916.670410,96383
2018-07-31,1943.599976,1948.500000,1929.050049,1941.250000,1913.024292,89586
2018-08-01,1951.000000,1980.000000,1950.000000,1975.099976,1946.382080,112747
2018-08-02,1980.699951,1984.599976,1941.000000,1950.650024,1922.287598,105704
2018-08-03,1956.900024,1980.000000,1956.900024,1977.349976,1948.599365,57673
2018-08-06,1998.000000,1998.000000,1971.000000,1976.349976,1947.613892,110668
2018-08-07,1977.000000,1977.050049,1961.000000,1968.099976,1939.483765,78403
2018-08-08,1970.000000,1978.300049,1963.750000,1974.599976,1945.889160,94389
2018-08-09,1985.900024,1985.900024,1966.300049,1974.550049,1945.840088,101982
2018-08-10,1978.050049,1997.050049,1974.000000,1993.849976,1964.859375,140439
2018-08-13,2000.000000,2002.550049,1988.250000,2000.500000,1971.412720,364314
2018-08-14,1992.000000,2024.000000,1983.500000,2001.250000,1972.151733,228939
2018-08-16,2002.000000,2019.000000,1996.000000,2008.750000,1979.542725,132552
2018-08-17,2014.000000,2021.150024,2005.000000,2011.849976,1982.597656,175463
2018-08-20,2023.500000,2023.500000,2005.250000,2010.400024,1981.168823,69717
2018-08-21,2010.000000,2022.750000,2005.000000,2013.650024,1984.371582,62718
2018-08-23,2020.000000,2038.699951,2020.000000,2035.449951,2005.854492,162256
2018-08-24,2035.099976,2046.050049,2031.000000,2042.199951,2012.506348,90110
2018-08-27,2042.000000,2058.550049,2036.550049,2051.649902,2021.818970,102741
2018-08-28,2052.750000,2072.000000,2051.649902,2065.550049,2035.517090,167682
2018-08-29,2072.899902,2072.899902,2046.099976,2065.800049,2035.763306,96894
2018-08-30,2070.000000,2080.199951,2064.399902,2079.449951,2049.214844,187645
2018-08-31,2080.000000,2090.500000,2073.050049,2078.199951,2047.982788,166815
2018-09-03,2080.050049,2089.949951,2052.100098,2054.949951,2025.070923,125871
2018-09-04,2055.000000,2100.000000,2055.000000,2093.199951,2062.764893,318313
2018-09-05,2100.000000,2105.949951,2075.000000,2078.149902,2047.933594,136884
2018-09-06,2080.000000,2081.500000,2063.000000,2075.699951,2045.519165,64300
2018-09-07,2080.000000,2083.949951,2065.550049,2079.699951,2049.461182,49201
2018-09-10,2082.949951,2093.399902,2074.100098,2081.199951,2050.939453,59853
2018-09-11,2084.000000,2089.250000,2042.000000,2045.949951,2016.201904,94049
2018-09-12,2051.000000,2067.800049,2040.000000,2043.750000,2014.033813,162054
2018-09-14,2045.000000,2070.850098,2018.849976,2063.300049,2033.299438,142167
2018-09-17,2070.000000,2077.000000,2054.850098,2071.600098,2041.479004,49469
2018-09-18,2075.000000,2077.300049,2059.000000,2070.000000,2039.902100,44727
2018-09-19,2074.000000,2088.100098,2066.000000,2076.899902,2046.701782,56494
2018-09-21,2078.000000,2130.850098,2052.500000,2103.800049,2073.210938,124436
2018-09-24,2104.000000,2214.149902,2098.300049,2198.699951,2166.730713,299610
2018-09-25,2200.000000,2209.600098,2155.000000,2183.100098,2151.357910,128098
2018-09-26,2183.000000,2197.100098,2135.000000,2141.449951,2110.313232,79677
2018-09-27,2150.000000,2202.000000,2136.600098,2187.800049,2155.989502,121150
2018-09-28,2184.000000,2190.000000,2159.550049,2184.500000,2152.737305,77824
2018-10-01,2186.000000,2273.000000,2186.000000,2255.800049,2223.000732,186123
2018-10-03,2246.100098,2253.850098,2155.000000,2162.449951,2131.008057,151560
2018-10-04,2161.000000,2161.000000,2058.649902,2064.250000,2034.235718,537593
2018-10-05,2059.800049,2119.850098,2024.000000,2103.100098,2072.521240,166182
2018-10-08,2106.500000,2122.899902,2048.000000,2080.100098,2049.855225,102738
2018-10-09,2080.000000,2108.000000,2054.399902,2090.500000,2060.104248,127278
2018-10-10,2110.000000,2110.000000,2030.199951,2043.050049,2013.344116,1935417
2018-10-11,1998.699951,2013.550049,1943.050049,1979.750000,1950.964478,358205
2018-10-12,1990.000000,1990.000000,1904.800049,1918.400024,1890.506592,650422
2018-10-15,1937.000000,1955.000000,1921.699951,1949.150024,1920.809326,174014
2018-10-16,1955.000000,1969.150024,1935.000000,1961.699951,1933.176880,168016
2018-10-17,1974.500000,1988.949951,1920.099976,1927.699951,1899.671143,306638
